metric,position,rank_higher,rank_lower,label,average_delta,day_count
positional,RB,187,188,RB187_vs_RB188,0.0,1
positional,RB,188,189,RB188_vs_RB189,0.0,1
positional,RB,189,190,RB189_vs_RB190,45.0,1
positional,RB,190,191,RB190_vs_RB191,0.0,1
positional,RB,191,192,RB191_vs_RB192,0.0,1
positional,RB,192,193,RB192_vs_RB193,43.0,1
positional,RB,193,194,RB193_vs_RB194,0.0,1
positional,RB,194,195,RB194_vs_RB195,0.0,1
positional,RB,195,196,RB195_vs_RB196,13.0,1
positional,RB,196,197,RB196_vs_RB197,0.0,1
positional,RB,197,198,RB197_vs_RB198,0.0,1
positional,RB,198,199,RB198_vs_RB199,27.0,1
positional,RB,199,200,RB199_vs_RB200,0.0,1
positional,RB,200,201,RB200_vs_RB201,0.0,1
positional,RB,201,202,RB201_vs_RB202,3.0,1
positional,RB,202,203,RB202_vs_RB203,0.0,1
positional,RB,203,204,RB203_vs_RB204,0.0,1
positional,RB,204,205,RB204_vs_RB205,13.0,1
positional,RB,205,206,RB205_vs_RB206,0.0,1
positional,RB,206,207,RB206_vs_RB207,0.0,1
positional,RB,207,208,RB207_vs_RB208,4.0,1
positional,RB,208,209,RB208_vs_RB209,0.0,1
positional,RB,209,210,RB209_vs_RB210,0.0,1
positional,RB,210,211,RB210_vs_RB211,3.0,1
positional,RB,211,212,RB211_vs_RB212,0.0,1
positional,RB,212,213,RB212_vs_RB213,0.0,1
positional,RB,213,214,RB213_vs_RB214,66.0,1
positional,RB,214,215,RB214_vs_RB215,0.0,1
positional,RB,215,216,RB215_vs_RB216,0.0,1
positional,RB,216,217,RB216_vs_RB217,32.0,1
positional,RB,217,218,RB217_vs_RB218,0.0,1
positional,RB,218,219,RB218_vs_RB219,0.0,1
positional,RB,219,220,RB219_vs_RB220,20.0,1
positional,RB,220,221,RB220_vs_RB221,0.0,1
positional,RB,221,222,RB221_vs_RB222,0.0,1
positional,RB,222,223,RB222_vs_RB223,13.0,1
positional,RB,223,224,RB223_vs_RB224,0.0,1
positional,RB,224,225,RB224_vs_RB225,0.0,1
positional,RB,225,226,RB225_vs_RB226,3.0,1
positional,RB,226,227,RB226_vs_RB227,0.0,1
positional,RB,227,228,RB227_vs_RB228,0.0,1
positional,RB,228,229,RB228_vs_RB229,1.0,1
positional,RB,229,230,RB229_vs_RB230,0.0,1
positional,RB,230,231,RB230_vs_RB231,0.0,1
positional,RB,231,232,RB231_vs_RB232,89.0,1
positional,RB,232,233,RB232_vs_RB233,0.0,1
positional,RB,233,234,RB233_vs_RB234,0.0,1
positional,RB,234,235,RB234_vs_RB235,28.0,1
positional,RB,235,236,RB235_vs_RB236,0.0,1
positional,RB,236,237,RB236_vs_RB237,0.0,1
positional,RB,237,238,RB237_vs_RB238,107.0,1
positional,RB,238,239,RB238_vs_RB239,0.0,1
positional,RB,239,240,RB239_vs_RB240,0.0,1
positional,RB,240,241,RB240_vs_RB241,15.0,1
positional,RB,241,242,RB241_vs_RB242,0.0,1
positional,RB,242,243,RB242_vs_RB243,0.0,1
positional,RB,243,244,RB243_vs_RB244,8.0,1
positional,RB,244,245,RB244_vs_RB245,0.0,1
positional,RB,245,246,RB245_vs_RB246,0.0,1
positional,RB,246,247,RB246_vs_RB247,19.0,1
positional,RB,247,248,RB247_vs_RB248,0.0,1
positional,RB,248,249,RB248_vs_RB249,0.0,1
positional,RB,249,250,RB249_vs_RB250,18.0,1
positional,RB,250,251,RB250_vs_RB251,0.0,1
positional,RB,251,252,RB251_vs_RB252,0.0,1
positional,RB,252,253,RB252_vs_RB253,10.0,1
positional,RB,253,254,RB253_vs_RB254,0.0,1
positional,RB,254,255,RB254_vs_RB255,0.0,1
positional,RB,255,256,RB255_vs_RB256,36.0,1
positional,RB,256,257,RB256_vs_RB257,0.0,1
positional,RB,257,258,RB257_vs_RB258,0.0,1
positional,RB,258,259,RB258_vs_RB259,15.0,1
positional,RB,259,260,RB259_vs_RB260,0.0,1
positional,RB,260,261,RB260_vs_RB261,0.0,1
positional,RB,261,262,RB261_vs_RB262,17.0,1
positional,RB,262,263,RB262_vs_RB263,0.0,1
positional,RB,263,264,RB263_vs_RB264,0.0,1
positional,RB,264,265,RB264_vs_RB265,15.0,1
positional,RB,265,266,RB265_vs_RB266,0.0,1
positional,RB,266,267,RB266_vs_RB267,0.0,1
positional,RB,267,268,RB267_vs_RB268,50.0,1
positional,RB,268,269,RB268_vs_RB269,0.0,1
positional,RB,269,270,RB269_vs_RB270,0.0,1
positional,RB,270,271,RB270_vs_RB271,19.0,1
positional,RB,271,272,RB271_vs_RB272,0.0,1
positional,RB,272,273,RB272_vs_RB273,0.0,1
positional,RB,273,274,RB273_vs_RB274,1.0,1
positional,RB,274,275,RB274_vs_RB275,0.0,1
positional,RB,275,276,RB275_vs_RB276,0.0,1
positional,RB,276,277,RB276_vs_RB277,10.0,1
positional,RB,277,278,RB277_vs_RB278,0.0,1
positional,RB,278,279,RB278_vs_RB279,0.0,1
positional,RB,279,280,RB279_vs_RB280,83.0,1
positional,RB,280,281,RB280_vs_RB281,0.0,1
positional,RB,281,282,RB281_vs_RB282,0.0,1
positional,RB,282,283,RB282_vs_RB283,4.0,1
positional,RB,283,284,RB283_vs_RB284,0.0,1
positional,RB,284,285,RB284_vs_RB285,0.0,1
positional,RB,285,286,RB285_vs_RB286,5.0,1
positional,RB,286,287,RB286_vs_RB287,0.0,1
positional,RB,287,288,RB287_vs_RB288,0.0,1
positional,RB,288,289,RB288_vs_RB289,15.0,1
positional,RB,289,290,RB289_vs_RB290,0.0,1
positional,RB,290,291,RB290_vs_RB291,0.0,1
positional,RB,291,292,RB291_vs_RB292,7.0,1
positional,RB,292,293,RB292_vs_RB293,0.0,1
positional,RB,293,294,RB293_vs_RB294,0.0,1
positional,RB,294,295,RB294_vs_RB295,39.0,1
positional,RB,295,296,RB295_vs_RB296,0.0,1
positional,RB,296,297,RB296_vs_RB297,0.0,1
positional,RB,297,298,RB297_vs_RB298,7.0,1
positional,RB,298,299,RB298_vs_RB299,0.0,1
positional,RB,299,300,RB299_vs_RB300,0.0,1
positional,RB,300,301,RB300_vs_RB301,13.0,1
positional,RB,301,302,RB301_vs_RB302,0.0,1
positional,RB,302,303,RB302_vs_RB303,0.0,1
positional,RB,303,304,RB303_vs_RB304,6.0,1
positional,RB,304,305,RB304_vs_RB305,0.0,1
positional,RB,305,306,RB305_vs_RB306,0.0,1
positional,RB,306,307,RB306_vs_RB307,7.0,1
positional,RB,307,308,RB307_vs_RB308,0.0,1
positional,RB,308,309,RB308_vs_RB309,0.0,1
positional,RB,309,310,RB309_vs_RB310,3.0,1
positional,RB,310,311,RB310_vs_RB311,0.0,1
positional,RB,311,312,RB311_vs_RB312,0.0,1
positional,RB,312,313,RB312_vs_RB313,14.0,1
positional,RB,313,314,RB313_vs_RB314,0.0,1
positional,RB,314,315,RB314_vs_RB315,0.0,1
positional,RB,315,316,RB315_vs_RB316,0.0,1
positional,RB,316,317,RB316_vs_RB317,0.0,1
positional,RB,317,318,RB317_vs_RB318,0.0,1
positional,RB,318,319,RB318_vs_RB319,4.0,1
positional,RB,319,320,RB319_vs_RB320,0.0,1
positional,RB,320,321,RB320_vs_RB321,0.0,1
positional,RB,321,322,RB321_vs_RB322,24.0,1
positional,RB,322,323,RB322_vs_RB323,0.0,1
positional,RB,323,324,RB323_vs_RB324,0.0,1
positional,RB,324,325,RB324_vs_RB325,10.0,1
positional,RB,325,326,RB325_vs_RB326,0.0,1
positional,RB,326,327,RB326_vs_RB327,0.0,1
positional,RB,327,328,RB327_vs_RB328,17.0,1
positional,RB,328,329,RB328_vs_RB329,0.0,1
positional,RB,329,330,RB329_vs_RB330,0.0,1
positional,RB,330,331,RB330_vs_RB331,11.0,1
positional,RB,331,332,RB331_vs_RB332,0.0,1
positional,RB,332,333,RB332_vs_RB333,0.0,1
positional,RB,333,334,RB333_vs_RB334,19.0,1
positional,RB,334,335,RB334_vs_RB335,0.0,1
positional,RB,335,336,RB335_vs_RB336,0.0,1
positional,RB,336,337,RB336_vs_RB337,18.0,1
positional,RB,337,338,RB337_vs_RB338,0.0,1
positional,RB,338,339,RB338_vs_RB339,0.0,1
positional,RB,339,340,RB339_vs_RB340,2.0,1
positional,RB,340,341,RB340_vs_RB341,0.0,1
positional,RB,341,342,RB341_vs_RB342,0.0,1
positional,RB,342,343,RB342_vs_RB343,6.0,1
positional,RB,343,344,RB343_vs_RB344,0.0,1
positional,RB,344,345,RB344_vs_RB345,0.0,1
positional,RB,345,346,RB345_vs_RB346,2.0,1
positional,RB,346,347,RB346_vs_RB347,0.0,1
positional,RB,347,348,RB347_vs_RB348,0.0,1
positional,RB,348,349,RB348_vs_RB349,4.0,1
positional,RB,349,350,RB349_vs_RB350,0.0,1
positional,RB,350,351,RB350_vs_RB351,0.0,1
positional,RB,351,352,RB351_vs_RB352,13.0,1
positional,RB,352,353,RB352_vs_RB353,0.0,1
positional,RB,353,354,RB353_vs_RB354,0.0,1
positional,RB,354,355,RB354_vs_RB355,117.0,1
positional,RB,355,356,RB355_vs_RB356,0.0,1
positional,RB,356,357,RB356_vs_RB357,0.0,1
positional,RB,357,358,RB357_vs_RB358,4.0,1
positional,RB,358,359,RB358_vs_RB359,0.0,1
positional,RB,359,360,RB359_vs_RB360,0.0,1
positional,RB,360,361,RB360_vs_RB361,80.0,1
positional,RB,361,362,RB361_vs_RB362,0.0,1
positional,RB,362,363,RB362_vs_RB363,0.0,1
positional,RB,363,364,RB363_vs_RB364,18.0,1
positional,RB,364,365,RB364_vs_RB365,0.0,1
positional,RB,365,366,RB365_vs_RB366,0.0,1
positional,RB,366,367,RB366_vs_RB367,12.0,1
positional,RB,367,368,RB367_vs_RB368,0.0,1
positional,RB,368,369,RB368_vs_RB369,0.0,1
positional,RB,369,370,RB369_vs_RB370,5.0,1
positional,RB,370,371,RB370_vs_RB371,0.0,1
positional,RB,371,372,RB371_vs_RB372,0.0,1
positional,TE,1,2,TE1_vs_TE2,798.59,2266
positional,TE,2,3,TE2_vs_TE3,785.51,2266
positional,TE,3,4,TE3_vs_TE4,497.75,2266
positional,TE,4,5,TE4_vs_TE5,326.51,2266
positional,TE,5,6,TE5_vs_TE6,344.57,2266
positional,TE,6,7,TE6_vs_TE7,292.71,2266
positional,TE,7,8,TE7_vs_TE8,293.14,2266
positional,TE,8,9,TE8_vs_TE9,209.41,2266
positional,TE,9,10,TE9_vs_TE10,169.21,2266
positional,TE,10,11,TE10_vs_TE11,128.39,2266
positional,TE,11,12,TE11_vs_TE12,138.6,2266
positional,TE,12,13,TE12_vs_TE13,129.61,2266
positional,TE,13,14,TE13_vs_TE14,122.73,2266
positional,TE,14,15,TE14_vs_TE15,112.21,2266
positional,TE,15,16,TE15_vs_TE16,120.98,2266
positional,TE,16,17,TE16_vs_TE17,168.28,2266
positional,TE,17,18,TE17_vs_TE18,136.56,2266
positional,TE,18,19,TE18_vs_TE19,141.93,2266
positional,TE,19,20,TE19_vs_TE20,142.24,2266
positional,TE,20,21,TE20_vs_TE21,104.61,2266
positional,TE,21,22,TE21_vs_TE22,102.76,2266
positional,TE,22,23,TE22_vs_TE23,74.78,2266
positional,TE,23,24,TE23_vs_TE24,72.5,2266
positional,TE,24,25,TE24_vs_TE25,71.83,2266
positional,TE,25,26,TE25_vs_TE26,61.4,2266
positional,TE,26,27,TE26_vs_TE27,50.01,2266
positional,TE,27,28,TE27_vs_TE28,57.12,2266
positional,TE,28,29,TE28_vs_TE29,62.92,2266
positional,TE,29,30,TE29_vs_TE30,68.57,2266
positional,TE,30,31,TE30_vs_TE31,58.7,2266
positional,TE,31,32,TE31_vs_TE32,59.55,2266
positional,TE,32,33,TE32_vs_TE33,54.29,2260
positional,TE,33,34,TE33_vs_TE34,47.27,2260
positional,TE,34,35,TE34_vs_TE35,42.92,2260
positional,TE,35,36,TE35_vs_TE36,45.2,2254
positional,TE,36,37,TE36_vs_TE37,52.34,2205
positional,TE,37,38,TE37_vs_TE38,64.16,1909
positional,TE,38,39,TE38_vs_TE39,51.56,1909
positional,TE,39,40,TE39_vs_TE40,53.21,1909
positional,TE,40,41,TE40_vs_TE41,43.7,1909
positional,TE,41,42,TE41_vs_TE42,34.6,1909
positional,TE,42,43,TE42_vs_TE43,37.38,1909
positional,TE,43,44,TE43_vs_TE44,37.77,1909
positional,TE,44,45,TE44_vs_TE45,40.03,1868
positional,TE,45,46,TE45_vs_TE46,44.93,1689
positional,TE,46,47,TE46_vs_TE47,51.65,1565
positional,TE,47,48,TE47_vs_TE48,39.52,1559
positional,TE,48,49,TE48_vs_TE49,31.64,1543
positional,TE,49,50,TE49_vs_TE50,31.48,1500
positional,TE,50,51,TE50_vs_TE51,37.98,1470
positional,TE,51,52,TE51_vs_TE52,46.47,1463
positional,TE,52,53,TE52_vs_TE53,51.33,1448
positional,TE,53,54,TE53_vs_TE54,27.22,1448
positional,TE,54,55,TE54_vs_TE55,37.09,1376
positional,TE,55,56,TE55_vs_TE56,22.84,1320
positional,TE,56,57,TE56_vs_TE57,18.02,1277
positional,TE,57,58,TE57_vs_TE58,21.84,1197
positional,TE,58,59,TE58_vs_TE59,21.23,1117
positional,TE,59,60,TE59_vs_TE60,34.52,931
positional,TE,60,61,TE60_vs_TE61,37.55,706
positional,TE,61,62,TE61_vs_TE62,24.5,705
positional,TE,62,63,TE62_vs_TE63,28.78,705
positional,TE,63,64,TE63_vs_TE64,24.73,704
positional,TE,64,65,TE64_vs_TE65,23.38,700
positional,TE,65,66,TE65_vs_TE66,32.76,691
positional,TE,66,67,TE66_vs_TE67,23.68,635
positional,TE,67,68,TE67_vs_TE68,28.61,507
positional,TE,68,69,TE68_vs_TE69,74.83,435
positional,TE,69,70,TE69_vs_TE70,26.26,366
positional,TE,70,71,TE70_vs_TE71,48.57,361
positional,TE,71,72,TE71_vs_TE72,40.41,63
positional,TE,72,73,TE72_vs_TE73,38.08,49
positional,TE,73,74,TE73_vs_TE74,0.0,1
positional,TE,74,75,TE74_vs_TE75,0.0,1
positional,TE,75,76,TE75_vs_TE76,62.0,1
positional,TE,76,77,TE76_vs_TE77,0.0,1
positional,TE,77,78,TE77_vs_TE78,0.0,1
positional,TE,78,79,TE78_vs_TE79,84.0,1
positional,TE,79,80,TE79_vs_TE80,0.0,1
positional,TE,80,81,TE80_vs_TE81,0.0,1
positional,TE,81,82,TE81_vs_TE82,18.0,1
positional,TE,82,83,TE82_vs_TE83,0.0,1
positional,TE,83,84,TE83_vs_TE84,0.0,1
positional,TE,84,85,TE84_vs_TE85,24.0,1
positional,TE,85,86,TE85_vs_TE86,0.0,1
positional,TE,86,87,TE86_vs_TE87,0.0,1
positional,TE,87,88,TE87_vs_TE88,25.0,1
positional,TE,88,89,TE88_vs_TE89,0.0,1
positional,TE,89,90,TE89_vs_TE90,0.0,1
positional,TE,90,91,TE90_vs_TE91,30.0,1
positional,TE,91,92,TE91_vs_TE92,0.0,1
positional,TE,92,93,TE92_vs_TE93,0.0,1
positional,TE,93,94,TE93_vs_TE94,147.0,1
positional,TE,94,95,TE94_vs_TE95,0.0,1
positional,TE,95,96,TE95_vs_TE96,0.0,1
positional,TE,96,97,TE96_vs_TE97,5.0,1
positional,TE,97,98,TE97_vs_TE98,0.0,1
positional,TE,98,99,TE98_vs_TE99,0.0,1
positional,TE,99,100,TE99_vs_TE100,3.0,1
positional,TE,100,101,TE100_vs_TE101,0.0,1
positional,TE,101,102,TE101_vs_TE102,0.0,1
positional,TE,102,103,TE102_vs_TE103,12.0,1
positional,TE,103,104,TE103_vs_TE104,0.0,1
positional,TE,104,105,TE104_vs_TE105,0.0,1
positional,TE,105,106,TE105_vs_TE106,49.0,1
positional,TE,106,107,TE106_vs_TE107,0.0,1
positional,TE,107,108,TE107_vs_TE108,0.0,1
positional,TE,108,109,TE108_vs_TE109,118.0,1
positional,TE,109,110,TE109_vs_TE110,0.0,1
positional,TE,110,111,TE110_vs_TE111,0.0,1
positional,TE,111,112,TE111_vs_TE112,36.0,1
positional,TE,112,113,TE112_vs_TE113,0.0,1
positional,TE,113,114,TE113_vs_TE114,0.0,1
positional,TE,114,115,TE114_vs_TE115,20.0,1
positional,TE,115,116,TE115_vs_TE116,0.0,1
positional,TE,116,117,TE116_vs_TE117,0.0,1
positional,TE,117,118,TE117_vs_TE118,1.0,1
positional,TE,118,119,TE118_vs_TE119,0.0,1
positional,TE,119,120,TE119_vs_TE120,0.0,1
positional,TE,120,121,TE120_vs_TE121,4.0,1
positional,TE,121,122,TE121_vs_TE122,0.0,1
positional,TE,122,123,TE122_vs_TE123,0.0,1
positional,TE,123,124,TE123_vs_TE124,3.0,1
positional,TE,124,125,TE124_vs_TE125,0.0,1
positional,TE,125,126,TE125_vs_TE126,0.0,1
positional,TE,126,127,TE126_vs_TE127,97.0,1
positional,TE,127,128,TE127_vs_TE128,0.0,1
positional,TE,128,129,TE128_vs_TE129,0.0,1
positional,TE,129,130,TE129_vs_TE130,18.0,1
positional,TE,130,131,TE130_vs_TE131,0.0,1
positional,TE,131,132,TE131_vs_TE132,0.0,1
positional,TE,132,133,TE132_vs_TE133,6.0,1
positional,TE,133,134,TE133_vs_TE134,0.0,1
positional,TE,134,135,TE134_vs_TE135,0.0,1
positional,TE,135,136,TE135_vs_TE136,30.0,1
positional,TE,136,137,TE136_vs_TE137,0.0,1
positional,TE,137,138,TE137_vs_TE138,0.0,1
positional,TE,138,139,TE138_vs_TE139,122.0,1
positional,TE,139,140,TE139_vs_TE140,0.0,1
positional,TE,140,141,TE140_vs_TE141,0.0,1
positional,TE,141,142,TE141_vs_TE142,3.0,1
positional,TE,142,143,TE142_vs_TE143,0.0,1
positional,TE,143,144,TE143_vs_TE144,0.0,1
positional,TE,144,145,TE144_vs_TE145,8.0,1
positional,TE,145,146,TE145_vs_TE146,0.0,1
positional,TE,146,147,TE146_vs_TE147,0.0,1
positional,TE,147,148,TE147_vs_TE148,3.0,1
positional,TE,148,149,TE148_vs_TE149,0.0,1
positional,TE,149,150,TE149_vs_TE150,0.0,1
positional,TE,150,151,TE150_vs_TE151,21.0,1
positional,TE,151,152,TE151_vs_TE152,0.0,1
positional,TE,152,153,TE152_vs_TE153,0.0,1
positional,TE,153,154,TE153_vs_TE154,43.0,1
positional,TE,154,155,TE154_vs_TE155,0.0,1
positional,TE,155,156,TE155_vs_TE156,0.0,1
positional,TE,156,157,TE156_vs_TE157,18.0,1
positional,TE,157,158,TE157_vs_TE158,0.0,1
positional,TE,158,159,TE158_vs_TE159,0.0,1
positional,TE,159,160,TE159_vs_TE160,73.0,1
positional,TE,160,161,TE160_vs_TE161,0.0,1
positional,TE,161,162,TE161_vs_TE162,0.0,1
positional,TE,162,163,TE162_vs_TE163,22.0,1
positional,TE,163,164,TE163_vs_TE164,0.0,1
positional,TE,164,165,TE164_vs_TE165,0.0,1
positional,TE,165,166,TE165_vs_TE166,33.0,1
positional,TE,166,167,TE166_vs_TE167,0.0,1
positional,TE,167,168,TE167_vs_TE168,0.0,1
positional,TE,168,169,TE168_vs_TE169,4.0,1
positional,TE,169,170,TE169_vs_TE170,0.0,1
positional,TE,170,171,TE170_vs_TE171,0.0,1
positional,TE,171,172,TE171_vs_TE172,10.0,1
positional,TE,172,173,TE172_vs_TE173,0.0,1
positional,TE,173,174,TE173_vs_TE174,0.0,1
positional,TE,174,175,TE174_vs_TE175,10.0,1
positional,TE,175,176,TE175_vs_TE176,0.0,1
positional,TE,176,177,TE176_vs_TE177,0.0,1
positional,TE,177,178,TE177_vs_TE178,20.0,1
positional,TE,178,179,TE178_vs_TE179,0.0,1
positional,TE,179,180,TE179_vs_TE180,0.0,1
positional,TE,180,181,TE180_vs_TE181,41.0,1
positional,TE,181,182,TE181_vs_TE182,0.0,1
positional,TE,182,183,TE182_vs_TE183,0.0,1
positional,TE,183,184,TE183_vs_TE184,40.0,1
positional,TE,184,185,TE184_vs_TE185,0.0,1
positional,TE,185,186,TE185_vs_TE186,0.0,1
positional,TE,186,187,TE186_vs_TE187,58.0,1
positional,TE,187,188,TE187_vs_TE188,0.0,1
positional,TE,188,189,TE188_vs_TE189,0.0,1
positional,TE,189,190,TE189_vs_TE190,26.0,1
positional,TE,190,191,TE190_vs_TE191,0.0,1
positional,TE,191,192,TE191_vs_TE192,0.0,1
positional,TE,192,193,TE192_vs_TE193,32.0,1
positional,TE,193,194,TE193_vs_TE194,0.0,1
positional,TE,194,195,TE194_vs_TE195,0.0,1
positional,TE,195,196,TE195_vs_TE196,8.0,1
positional,TE,196,197,TE196_vs_TE197,0.0,1
positional,TE,197,198,TE197_vs_TE198,0.0,1
positional,TE,198,199,TE198_vs_TE199,30.0,1
positional,TE,199,200,TE199_vs_TE200,0.0,1
positional,TE,200,201,TE200_vs_TE201,0.0,1
positional,TE,201,202,TE201_vs_TE202,0.0,1
positional,TE,202,203,TE202_vs_TE203,0.0,1
positional,TE,203,204,TE203_vs_TE204,0.0,1
positional,TE,204,205,TE204_vs_TE205,8.0,1
positional,TE,205,206,TE205_vs_TE206,0.0,1
positional,TE,206,207,TE206_vs_TE207,0.0,1
positional,TE,207,208,TE207_vs_TE208,48.0,1
positional,TE,208,209,TE208_vs_TE209,0.0,1
positional,TE,209,210,TE209_vs_TE210,0.0,1
positional,TE,210,211,TE210_vs_TE211,74.0,1
positional,TE,211,212,TE211_vs_TE212,0.0,1
positional,TE,212,213,TE212_vs_TE213,0.0,1
positional,WR,1,2,WR1_vs_WR2,654.57,2266
positional,WR,2,3,WR2_vs_WR3,878.32,2266
positional,WR,3,4,WR3_vs_WR4,381.51,2266
positional,WR,4,5,WR4_vs_WR5,216.37,2266
positional,WR,5,6,WR5_vs_WR6,290.97,2266
positional,WR,6,7,WR6_vs_WR7,181.2,2266
positional,WR,7,8,WR7_vs_WR8,264.09,2266
positional,WR,8,9,WR8_vs_WR9,234.61,2266
positional,WR,9,10,WR9_vs_WR10,169.84,2266
positional,WR,10,11,WR10_vs_WR11,120.48,2266
positional,WR,11,12,WR11_vs_WR12,132.29,2266
positional,WR,12,13,WR12_vs_WR13,114.54,2266
positional,WR,13,14,WR13_vs_WR14,104.84,2266
positional,WR,14,15,WR14_vs_WR15,152.7,2266
positional,WR,15,16,WR15_vs_WR16,114.64,2266
positional,WR,16,17,WR16_vs_WR17,100.02,2266
positional,WR,17,18,WR17_vs_WR18,87.03,2266
positional,WR,18,19,WR18_vs_WR19,98.28,2266
positional,WR,19,20,WR19_vs_WR20,74.52,2266
positional,WR,20,21,WR20_vs_WR21,70.32,2266
positional,WR,21,22,WR21_vs_WR22,64.06,2266
positional,WR,22,23,WR22_vs_WR23,72.9,2266
positional,WR,23,24,WR23_vs_WR24,105.94,2266
positional,WR,24,25,WR24_vs_WR25,82.51,2266
positional,WR,25,26,WR25_vs_WR26,77.69,2266
positional,WR,26,27,WR26_vs_WR27,82.4,2266
positional,WR,27,28,WR27_vs_WR28,77.36,2266
positional,WR,28,29,WR28_vs_WR29,84.5,2266
positional,WR,29,30,WR29_vs_WR30,99.63,2266
positional,WR,30,31,WR30_vs_WR31,79.47,2266
positional,WR,31,32,WR31_vs_WR32,74.24,2266
positional,WR,32,33,WR32_vs_WR33,71.09,2266
positional,WR,33,34,WR33_vs_WR34,65.72,2266
positional,WR,34,35,WR34_vs_WR35,73.96,2266
positional,WR,35,36,WR35_vs_WR36,70.01,2266
positional,WR,36,37,WR36_vs_WR37,75.76,2266
positional,WR,37,38,WR37_vs_WR38,92.25,2266
positional,WR,38,39,WR38_vs_WR39,70.49,2266
positional,WR,39,40,WR39_vs_WR40,82.69,2266
positional,WR,40,41,WR40_vs_WR41,77.5,2266
positional,WR,41,42,WR41_vs_WR42,94.06,2266
positional,WR,42,43,WR42_vs_WR43,80.99,2266
positional,WR,43,44,WR43_vs_WR44,91.26,2266
positional,WR,44,45,WR44_vs_WR45,73.74,2266
positional,WR,45,46,WR45_vs_WR46,74.08,2266
positional,WR,46,47,WR46_vs_WR47,68.93,2266
positional,WR,47,48,WR47_vs_WR48,94.69,2266
positional,WR,48,49,WR48_vs_WR49,73.74,2266
positional,WR,49,50,WR49_vs_WR50,69.29,2266
positional,WR,50,51,WR50_vs_WR51,57.37,2266
positional,WR,51,52,WR51_vs_WR52,71.98,2266
positional,WR,52,53,WR52_vs_WR53,53.88,2266
positional,WR,53,54,WR53_vs_WR54,58.18,2266
positional,WR,54,55,WR54_vs_WR55,54.13,2266
positional,WR,55,56,WR55_vs_WR56,61.79,2266
positional,WR,56,57,WR56_vs_WR57,59.42,2266
positional,WR,57,58,WR57_vs_WR58,51.75,2266
positional,WR,58,59,WR58_vs_WR59,53.04,2266
positional,WR,59,60,WR59_vs_WR60,48.11,2266
positional,WR,60,61,WR60_vs_WR61,50.37,2266
positional,WR,61,62,WR61_vs_WR62,51.22,2266
positional,WR,62,63,WR62_vs_WR63,46.12,2266
positional,WR,63,64,WR63_vs_WR64,49.4,2260
positional,WR,64,65,WR64_vs_WR65,47.4,2260
positional,WR,65,66,WR65_vs_WR66,40.79,2260
positional,WR,66,67,WR66_vs_WR67,36.01,2260
positional,WR,67,68,WR67_vs_WR68,42.25,2260
positional,WR,68,69,WR68_vs_WR69,39.55,2260
positional,WR,69,70,WR69_vs_WR70,37.3,2260
positional,WR,70,71,WR70_vs_WR71,33.48,2260
positional,WR,71,72,WR71_vs_WR72,36.21,2260
positional,WR,72,73,WR72_vs_WR73,35.81,2260
positional,WR,73,74,WR73_vs_WR74,32.97,2260
positional,WR,74,75,WR74_vs_WR75,31.37,2260
positional,WR,75,76,WR75_vs_WR76,32.01,2260
positional,WR,76,77,WR76_vs_WR77,36.92,2260
positional,WR,77,78,WR77_vs_WR78,33.71,2260
positional,WR,78,79,WR78_vs_WR79,33.63,2260
positional,WR,79,80,WR79_vs_WR80,32.63,2210
positional,WR,80,81,WR80_vs_WR81,39.46,2210
positional,WR,81,82,WR81_vs_WR82,38.43,2210
positional,WR,82,83,WR82_vs_WR83,33.79,2210
positional,WR,83,84,WR83_vs_WR84,27.34,2170
positional,WR,84,85,WR84_vs_WR85,32.87,2082
positional,WR,85,86,WR85_vs_WR86,43.03,1992
positional,WR,86,87,WR86_vs_WR87,38.89,1915
positional,WR,87,88,WR87_vs_WR88,41.58,1913
positional,WR,88,89,WR88_vs_WR89,25.39,1909
positional,WR,89,90,WR89_vs_WR90,25.42,1909
positional,WR,90,91,WR90_vs_WR91,26.44,1909
positional,WR,91,92,WR91_vs_WR92,38.51,1909
positional,WR,92,93,WR92_vs_WR93,20.64,1909
positional,WR,93,94,WR93_vs_WR94,17.34,1909
positional,WR,94,95,WR94_vs_WR95,16.33,1909
positional,WR,95,96,WR95_vs_WR96,18.14,1909
positional,WR,96,97,WR96_vs_WR97,21.06,1909
positional,WR,97,98,WR97_vs_WR98,19.7,1909
positional,WR,98,99,WR98_vs_WR99,18.46,1909
positional,WR,99,100,WR99_vs_WR100,18.15,1909
positional,WR,100,101,WR100_vs_WR101,18.62,1909
positional,WR,101,102,WR101_vs_WR102,16.63,1909
positional,WR,102,103,WR102_vs_WR103,18.86,1868
positional,WR,103,104,WR103_vs_WR104,20.33,1868
positional,WR,104,105,WR104_vs_WR105,26.19,1569
positional,WR,105,106,WR105_vs_WR106,21.96,1569
positional,WR,106,107,WR106_vs_WR107,21.53,1569
positional,WR,107,108,WR107_vs_WR108,24.04,1569
positional,WR,108,109,WR108_vs_WR109,23.18,1569
positional,WR,109,110,WR109_vs_WR110,26.96,1569
positional,WR,110,111,WR110_vs_WR111,28.35,1569
positional,WR,111,112,WR111_vs_WR112,28.07,1569
positional,WR,112,113,WR112_vs_WR113,26.39,1569
positional,WR,113,114,WR113_vs_WR114,22.07,1569
positional,WR,114,115,WR114_vs_WR115,20.98,1559
